timestamp,close,rsi,macd_line,macd_hist,stoch_k,stoch_d,ema9,ema21,ema_signal,bollinger_width,bollinger_position,bollinger_squeeze,sar,atr,vol_score,obv_trend,sentiment_call,sentiment_put,sentiment_momentum,pattern,support_dist_pct,resistance_dist_pct,htf_5m_trend,market_regime,fibonacci_distance,fibonacci_warning,smart_money_trend,smart_money_bet,smart_money_strength,bid_ask_imbalance,hour_of_day,day_of_week,price_diff_t1,price_diff_t2,rsi_diff_t1,rsi_diff_t2,macd_hist_slope,stoch_diff,bollinger_pct_b,ema9_dev,ema21_dev,volatility_ratio,tick_count,tick_ratio,sentiment_change_t1,target_seconds,target_price,price_change,pnl_result
1783055445,641.86739051,48.79,4.0205e-08,-5.7209e-08,21.27,15.25,641.867390570326,641.867390574553,DOWN,847.634314,LOWER_HALF,1,641.867390665265,1.63064e-07,0.25,UP,52,48,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,2.97,1,0.0461,5,4,7.011e-09,-8.569e-09,1.692,-1.7535,3.168e-09,6.0198,0.184323,-9.399e-09,-1.0057e-08,0.954685,13,1.0656,-1.0,1783055520,641.867390815,3.1e-07,1
1783055450,641.867390705,55.44,4.658e-08,-4.0668e-08,34.08,23.12,641.867390597261,641.867390586412,UP,708.010787,UPPER_HALF,1,641.86739037,1.66774e-07,0.26,UP,52,48,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,2.373333333333333,1,0.0448,5,4,3.038e-08,3.7391e-08,6.6508,8.3428,1.6541e-08,10.9625,0.584718,1.6785e-08,1.8475e-08,0.971399,12,0.9836,-1.0,1783055520,641.867390815,1.1e-07,1
1783055455,641.86739081,58.56,5.9419e-08,-2.2263e-08,61.04,38.8,641.867390639809,641.867390606738,UP,706.004385,UPPER_HALF,1,641.8673903771,1.65219e-07,0.26,UP,52,48,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,1.3333333333333333,1,0.046,5,4,1.6359e-08,4.6739e-08,3.1208,9.7716,1.8405e-08,22.2396,0.817216,2.6515e-08,3.1667e-08,0.965411,13,1.0656,0.0,1783055520,641.867390815,1e-08,1
1783055460,641.86739082,58.85,6.9599e-08,-9.667e-09,84.94,60.02,641.867390675847,641.867390626126,UP,733.933553,UPPER_HALF,1,641.867390396016,1.59489e-07,0.25,UP,52,48,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,put,1.39,1,0.0444,5,4,1.558e-09,1.7916e-08,0.2955,3.4164,1.2596e-08,24.9206,0.815228,2.2458e-08,3.0205e-08,0.941363,12,0.9756,0.0,1783055520,641.867390815,-0.0,0
1783055465,641.86739088,60.67,8.1568e-08,1.842e-09,94.99,80.32,641.867390716678,641.867390649205,UP,783.071646,UPPER_HALF,1,641.867390414175,1.54882e-07,0.24,UP,52,48,Neutral,Bullish_Engulfing,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,put,59.86000000000001,1,0.0439,5,4,9.348e-09,1.0906e-08,1.8125,2.1081,1.1508e-08,14.6654,0.900395,2.5445e-08,3.5957e-08,0.922309,12,0.9836,0.0,1783055520,641.867390815,-6e-08,0
1783055470,641.867391055,65.45,1.03975e-07,1.94e-08,97.83,92.59,641.867390784342,641.867390686096,UP,933.036436,ABOVE_UPPER,1,641.867390443925,1.60962e-07,0.25,UP,53,47,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,put,78.48333333333333,1,0.0427,5,4,2.7264e-08,3.6612e-08,4.7809,6.5934,1.7558e-08,5.2469,1.094437,4.2167e-08,5.7474e-08,0.950361,12,0.9756,1.0,1783055520,641.867390815,-2.4e-07,0
1783055475,641.867391025,64.01,1.17953e-07,2.6702e-08,97.62,96.81,641.867390832474,641.867390716905,UP,1022.991222,UPPER_HALF,1,641.867390492811,1.58036e-07,0.25,UP,53,47,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,put,28.46666666666667,1,0.0455,5,4,-4.674e-09,2.259e-08,-1.4364,3.3446,7.302e-09,0.8053,0.980487,2.9995e-08,4.8e-08,0.93851,13,1.0569,0.0,1783055520,641.867390815,-2.1e-07,0
1783055480,641.86739113,66.76,1.35937e-07,3.5748e-08,97.62,97.69,641.867390891979,641.867390754459,UP,1168.231898,ABOVE_UPPER,0,641.86739055803,1.58534e-07,0.25,UP,53,47,Neutral,Bullish_Engulfing,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,call,791.6666666666666,3,0.0452,5,4,1.6359e-08,1.1685e-08,2.7497,1.3133,9.046e-09,-0.0719,1.038441,3.7083e-08,5.8508e-08,0.941885,11,0.9016,0.0,1783055520,641.867390815,-3.1e-07,0
1783055485,641.86739124,69.4,1.57252e-07,4.5651e-08,97.62,97.62,641.867390961583,641.867390798599,UP,1344.082967,ABOVE_UPPER,0,641.867390616727,1.61496e-07,0.25,UP,52,48,Neutral,Neutral,0.0,-0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,call,791.6666666666666,3,0.0465,5,4,1.7137e-08,3.3496e-08,2.6378,5.3875,9.903e-09,0.0,1.058406,4.3376e-08,6.8768e-08,0.955941,11,0.9091,-1.0,1783055520,641.867390815,-4.2e-07,0
1783055490,641.867391285,70.43,1.7575e-07,5.1319e-08,100.0,98.41,641.867391026267,641.867390842817,UP,1502.80487,ABOVE_UPPER,0,641.86739070232,1.63889e-07,0.26,UP,52,48,Neutral,Neutral,0.0,-0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,call,813.8066666666667,3,0.0481,5,4,7.011e-09,2.4148e-08,1.0338,3.6716,5.668e-09,1.5876,1.011092,4.0309e-08,6.889e-08,0.967107,12,0.9917,0.0,1783055580,641.867390745,-5.4e-07,0
1783055495,641.867390885,53.22,1.5633e-07,2.552e-08,77.14,91.58,641.867390998013,641.867390846652,UP,1508.067426,UPPER_HALF,0,641.867390777641,1.82182e-07,0.28,UP,52,48,Neutral,Bearish_Engulfing,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,call,808.9699999999999,3,0.0515,5,4,-6.2318e-08,-5.5307e-08,-17.2103,-16.1765,-2.5799e-08,-14.449,0.591944,-1.7607e-08,5.974e-09,1.044173,12,1.0,0.0,1783055580,641.867390745,-1.4e-07,0
1783055500,641.867390875,52.87,1.38537e-07,6.181e-09,52.06,76.4,641.867390973411,641.867390849229,UP,1511.889297,UPPER_HALF,0,641.86739133,1.79169e-07,0.28,DOWN,51,49,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,put,46.77,1,0.0495,5,4,-1.558e-09,-6.3876e-08,-0.3478,-17.5581,-1.9339e-08,-24.3405,0.577543,-1.5332e-08,4.015e-09,1.031076,12,1.0,-1.0,1783055580,641.867390745,-1.3e-07,0
1783055505,641.867390905,53.85,1.2541e-07,-5.557e-09,28.37,52.52,641.867390959729,641.867390854299,UP,1515.830901,UPPER_HALF,0,641.8673913195,1.71014e-07,0.27,DOWN,51,49,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,call,5.84,1,0.0487,5,4,4.674e-09,3.116e-09,0.9745,0.6267,-1.1737e-08,-24.1506,0.599695,-8.526e-09,7.899e-09,0.996584,13,1.0833,0.0,1783055580,641.867390745,-1.6e-07,0
1783055510,641.867391045,58.19,1.24865e-07,-4.882e-09,32.39,37.61,641.867390976783,641.867390871636,UP,1529.603311,UPPER_HALF,0,641.86739130921,1.70942e-07,0.27,UP,51,49,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,call,71.39333333333333,1,0.0465,5,4,2.1811e-08,2.6485e-08,4.3448,5.3193,6.75e-10,-5.2177,0.721022,1.0628e-08,2.7009e-08,0.996316,12,1.0,0.0,1783055580,641.867390745,-3e-07,0
1783055515,641.86739082,50.04,1.05066e-07,-1.9744e-08,24.13,28.3,641.867390945426,641.867390866942,UP,1516.967296,LOWER_HALF,0,641.867391299126,1.77303e-07,0.28,UP,51,49,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,GUCLU_TREND,0.0,1,call,69.53666666666668,1,0.0462,5,4,-3.5054e-08,-1.3243e-08,-8.1533,-3.8085,-1.4863e-08,-4.1642,0.485108,-1.9541e-08,-7.313e-09,1.022785,13,1.0744,0.0,1783055580,641.867390745,-8e-08,0
1783055520,641.8673907,46.31,7.8784e-08,-3.6821e-08,14.49,23.67,641.867390896341,641.867390851765,UP,1501.544491,LOWER_HALF,0,641.867391278961,1.76424e-07,0.27,DOWN,52,48,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,191.49333333333334,2,0.0441,5,4,-1.8695e-08,-5.3749e-08,-3.7269,-11.8802,-1.7077e-08,-9.1827,0.356816,-3.0589e-08,-2.3644e-08,1.018664,12,0.9917,1.0,1783055580,641.867390745,4e-08,1
1783055525,641.86739072,47.02,5.889e-08,-4.5372e-08,0.98,13.2,641.867390861073,641.867390839786,UP,1477.849881,LOWER_HALF,0,641.867391241523,1.72751e-07,0.27,DOWN,52,48,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,6794.080000000001,4,0.0458,5,4,3.116e-09,-1.558e-08,0.7082,-3.0187,-8.551e-09,-12.2203,0.37007,-2.1979e-08,-1.8662e-08,1.002991,13,1.0744,0.0,1783055580,641.867390745,2e-08,1
1783055530,641.86739073,47.39,4.343e-08,-4.8665e-08,2.47,5.98,641.867390834858,641.867390829806,UP,1363.903279,LOWER_HALF,0,641.867391206332,1.67555e-07,0.26,DOWN,52,48,Neutral,Shooting_Star,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,6677.06,4,0.0427,5,4,1.558e-09,4.674e-09,0.3737,1.0819,-3.293e-09,-3.5056,0.353218,-1.6336e-08,-1.5549e-08,0.981035,12,0.9836,0.0,1783055580,641.867390745,1e-08,1
1783055535,641.867390795,49.87,3.6008e-08,-4.487e-08,7.39,3.61,641.867390826887,641.867390826642,UP,1302.173805,LOWER_HALF,0,641.867391173252,1.67015e-07,0.26,DOWN,52,48,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,6684.806666666667,4,0.0427,5,4,1.0127e-08,1.1685e-08,2.475,2.8487,3.795e-09,3.7756,0.410268,-4.968e-09,-4.93e-09,0.979062,12,0.9756,0.0,1783055580,641.867390745,-5e-08,0
1783055540,641.867390875,52.81,3.6165e-08,-3.5771e-08,15.39,8.42,641.867390836509,641.867390831038,UP,1166.569814,LOWER_HALF,0,641.867391142157,1.633e-07,0.25,UP,52,48,Neutral,Hammer,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,6684.806666666667,4,0.0422,5,4,1.2464e-08,2.259e-08,2.9426,5.4176,9.099e-09,6.9745,0.4793,5.997e-09,6.849e-09,0.963688,12,0.9756,0.0,1783055580,641.867390745,-1.3e-07,0
1783055545,641.867390695,46.24,2.1516e-08,-4.0335e-08,13.9,12.23,641.867390808208,641.867390818671,DOWN,1072.681571,LOWER_HALF,0,641.867391112927,1.65207e-07,0.26,UP,52,48,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,19.439999999999998,1,0.043,5,4,-2.8043e-08,-1.558e-08,-6.5763,-3.6337,-4.565e-09,1.6711,0.202623,-1.7637e-08,-1.9267e-08,0.972544,12,0.9756,0.0,1783055580,641.867390745,5e-08,1
1783055550,641.86739069,46.06,9.396e-09,-4.1965e-08,8.98,12.76,641.867390784566,641.867390806973,DOWN,1078.149232,LOWER_HALF,0,641.867391085452,1.63049e-07,0.25,DOWN,53,47,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,45.79,1,0.0415,5,4,-7.79e-10,-2.8822e-08,-0.1716,-6.7479,-1.63e-09,-3.7756,0.197989,-1.4733e-08,-1.8224e-08,0.963865,12,0.9756,1.0,1783055640,641.867390465,-2.3e-07,0
1783055555,641.86739059,42.65,-8.185e-09,-4.7636e-08,0.0,7.63,641.867390745653,641.867390787249,DOWN,1152.271006,LOWER_HALF,0,641.867391049016,1.62831e-07,0.25,DOWN,53,47,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,34.43666666666667,1,0.0466,5,4,-1.558e-08,-1.6359e-08,-3.4096,-3.5812,-5.672e-09,-7.627,0.097082,-2.425e-08,-3.073e-08,0.963581,13,1.0569,0.0,1783055640,641.867390465,-1.3e-07,0
1783055560,641.86739073,48.41,-1.0698e-08,-4.0119e-08,12.35,7.11,641.867390742522,641.867390782044,DOWN,1168.947458,LOWER_HALF,0,641.867391002114,1.61201e-07,0.25,DOWN,53,47,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,49.803333333333335,1,0.0481,5,4,2.1811e-08,6.232e-09,5.757,2.3474,7.517e-09,5.2393,0.295418,-1.951e-09,-8.108e-09,0.957195,12,0.9756,0.0,1783055640,641.867390465,-2.7e-07,0
1783055565,641.86739081,51.41,-6.163e-09,-2.8467e-08,31.14,14.5,641.867390756018,641.867390784585,DOWN,1173.212835,LOWER_HALF,0,641.867390959903,1.62543e-07,0.25,UP,52,48,Neutral,Shooting_Star,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,put,19.376666666666665,1,0.0479,5,4,1.2464e-08,3.4275e-08,3.0017,8.7587,1.1652e-08,16.6431,0.407044,8.41e-09,3.959e-09,0.96388,13,1.0569,-1.0,1783055640,641.867390465,-3.4e-07,0
1783055570,641.867390855,53.07,1.05e-09,-1.7003e-08,53.48,32.32,641.867390775814,641.867390790987,DOWN,1146.425729,LOWER_HALF,0,641.86739058,1.60219e-07,0.25,UP,53,47,Neutral,Shooting_Star,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,51.120000000000005,1,0.0487,5,4,7.011e-09,1.9474e-08,1.6542,4.6559,1.1464e-08,21.1554,0.479616,1.2337e-08,9.973e-09,0.954437,12,0.9756,1.0,1783055640,641.867390465,-3.9e-07,0
1783055575,641.86739071,47.46,-4.877e-09,-1.8345e-08,51.44,45.35,641.867390762651,641.867390783624,DOWN,1143.554277,LOWER_HALF,0,641.8673905872,1.61989e-07,0.25,UP,53,47,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,35.56666666666667,1,0.0487,5,4,-2.259e-08,-1.558e-08,-5.6072,-3.953,-1.341e-09,6.0855,0.303477,-8.203e-09,-1.147e-08,0.963077,13,1.0569,0.0,1783055640,641.867390465,-2.5e-07,0
1783055580,641.867390715,47.67,-9.067e-09,-1.8028e-08,48.69,51.2,641.867390753121,641.867390777386,DOWN,1086.737372,LOWER_HALF,0,641.867390594256,1.65775e-07,0.26,DOWN,52,48,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,34.95666666666667,1,0.0454,5,4,7.79e-10,-2.1811e-08,0.2053,-5.4019,3.17e-10,-2.5127,0.330117,-5.939e-09,-9.719e-09,0.980171,11,0.9016,-1.0,1783055640,641.867390465,-2.5e-07,0
1783055585,641.867390905,54.88,2.911e-09,-4.84e-09,59.68,53.27,641.867390783497,641.867390788987,DOWN,926.912019,UPPER_HALF,1,641.867390601171,1.68577e-07,0.26,DOWN,51,49,Neutral,Bullish_Engulfing,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,10.903333333333334,1,0.0439,5,4,2.9601e-08,3.038e-08,7.2164,7.4217,1.3187e-08,6.4138,0.648331,1.893e-08,1.8074e-08,0.992468,13,1.0569,-1.0,1783055640,641.867390465,-4.4e-07,0
1783055590,641.86739068,46.67,-5.687e-09,-1.075e-08,60.33,56.23,641.867390762798,641.867390779079,DOWN,658.931852,LOWER_HALF,1,641.867390607947,1.73679e-07,0.27,DOWN,51,49,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,10.903333333333334,1,0.0441,5,4,-3.5054e-08,-5.453e-09,-8.2078,-0.9914,-5.91e-09,4.0973,0.248196,-1.2899e-08,-1.5436e-08,1.01416,12,0.9756,0.0,1783055640,641.867390465,-2.2e-07,0
1783055595,641.86739093,54.77,7.585e-09,2.017e-09,77.31,65.78,641.867390796238,641.867390792799,UP,674.64088,UPPER_HALF,1,641.867390614588,1.80559e-07,0.28,UP,51,49,Neutral,Neutral,0.0,-0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,15.589999999999998,1,0.0453,5,4,3.8949e-08,3.895e-09,8.0942,-0.1136,1.2768e-08,11.538,0.82619,2.0839e-08,2.1375e-08,1.04225,13,1.0484,0.0,1783055640,641.867390465,-4.7e-07,0
1783055600,641.867390765,49.44,4.734e-09,-6.67e-10,62.47,66.7,641.867390789991,641.867390790272,DOWN,663.78916,LOWER_HALF,1,641.867390628005,1.80876e-07,0.28,DOWN,51,49,Neutral,Neutral,0.0,0.0,YÜKSELİŞ,YATAY_PIYASA,0.0,1,call,16.886666666666667,1,0.0472,5,4,-2.5706e-08,1.3243e-08,-5.3334,2.7608,-2.684e-09,-4.2385,0.457166,-3.893e-09,-3.937e-09,1.042673,11,0.8943,0.0,1783055640,641.867390465,-3e-07,0
1783055605,641.867390735,48.51,5.3e-11,-4.278e-09,67.47,69.08,641.867390778993,641.867390785247,DOWN,643.076524,LOWER_HALF,1,641.867390640885,1.75814e-07,0.27,DOWN,50,50,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,12.99,1,0.0496,5,4,-4.674e-09,-3.038e-08,-0.925,-6.2584,-3.611e-09,-1.6132,0.403699,-6.854e-09,-7.828e-09,1.02091,13,1.0569,-1.0,1783055640,641.867390465,-2.7e-07,0
1783055610,641.86739075,49.02,-2.418e-09,-5.399e-09,51.81,60.58,641.867390773194,641.867390782043,DOWN,514.266459,LOWER_HALF,1,641.867390653249,1.70398e-07,0.27,DOWN,50,50,Neutral,Doji,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,20.78333333333333,1,0.0508,5,4,2.337e-09,-2.337e-09,0.5136,-0.4114,-1.121e-09,-8.7725,0.469706,-3.614e-09,-4.992e-09,0.997782,12,0.9756,0.0,1783055700,641.867390575,-1.8e-07,0
1783055615,641.867390555,43.02,-1.9882e-08,-1.8291e-08,34.31,51.2,641.867390729555,641.867390761403,DOWN,576.424207,BELOW_LOWER,1,641.86739095,1.74656e-07,0.27,DOWN,51,49,Neutral,Neutral,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,14.846666666666666,1,0.0511,5,4,-3.038e-08,-2.8043e-08,-6.007,-5.4934,-1.2891e-08,-16.8853,-0.01826,-2.7195e-08,-3.2157e-08,1.015599,13,1.0569,1.0,1783055700,641.867390575,2e-08,1
1783055620,641.867390625,45.59,-2.7754e-08,-2.093e-08,26.36,37.49,641.867390708644,641.867390749002,DOWN,596.873291,LOWER_HALF,1,641.8673909421,1.74323e-07,0.27,DOWN,50,50,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,1815.9766666666667,4,0.0501,5,4,1.0906e-08,-1.9474e-08,2.5772,-3.4298,-2.64e-09,-11.1325,0.191997,-1.3031e-08,-1.9319e-08,1.013914,12,0.9756,-1.0,1783055700,641.867390575,-5e-08,0
1783055625,641.867390635,45.97,-3.2808e-08,-2.0787e-08,17.3,25.99,641.867390693916,641.867390738639,DOWN,614.14805,LOWER_HALF,1,641.867390934358,1.71157e-07,0.27,UP,51,49,Neutral,Hammer,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,1803.2466666666667,4,0.0468,5,4,1.558e-09,1.2464e-08,0.3759,2.9531,1.43e-10,-8.6943,0.23681,-9.179e-09,-1.6146e-08,1.000408,13,1.0569,1.0,1783055700,641.867390575,-6e-08,0
1783055630,641.86739069,48.09,-3.2006e-08,-1.5988e-08,30.57,24.74,641.867390693133,641.867390734217,DOWN,617.647919,LOWER_HALF,1,641.867390917184,1.68217e-07,0.26,UP,51,49,Neutral,Hammer,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,1803.99,4,0.0469,5,4,8.569e-09,1.0127e-08,2.1244,2.5004,4.799e-09,5.8295,0.382078,-4.88e-10,-6.889e-09,0.987996,12,0.9677,0.0,1783055700,641.867390575,-1.2e-07,0
1783055635,641.86739052,42.53,-4.4574e-08,-2.2845e-08,22.56,23.48,641.867390658506,641.867390714742,DOWN,677.335567,LOWER_HALF,0,641.867390900696,1.69416e-07,0.26,UP,51,49,Neutral,Bearish_Engulfing,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,3.563333333333333,1,0.0487,5,4,-2.6485e-08,-1.7916e-08,-5.5661,-3.4417,-6.857e-09,-0.9158,0.033075,-2.1579e-08,-3.034e-08,0.993377,12,0.9756,0.0,1783055700,641.867390575,5e-08,1
1783055640,641.86739052,42.53,-5.3913e-08,-2.5747e-08,14.26,22.47,641.867390630805,641.867390697039,DOWN,694.04886,LOWER_HALF,0,641.867390884869,1.65886e-07,0.26,UP,51,49,Neutral,Neutral,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,21.86,1,0.0511,5,4,0.0,-2.6485e-08,0.0,-5.5661,-2.902e-09,-8.2017,0.084163,-1.7263e-08,-2.7582e-08,0.978461,12,0.9756,0.0,1783055700,641.867390575,5e-08,1
1783055645,641.86739051,42.2,-6.1413e-08,-2.6598e-08,0.0,12.27,641.867390606644,641.867390680035,DOWN,743.103352,LOWER_HALF,0,641.867390856076,1.6618e-07,0.26,DOWN,50,50,Neutral,Shooting_Star,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,83.50666666666666,1,0.052,5,4,-1.558e-09,-1.558e-09,-0.3332,-0.3332,-8.51e-10,-12.2749,0.110041,-1.5057e-08,-2.6491e-08,0.980086,13,1.0569,-1.0,1783055700,641.867390575,6e-08,1
1783055650,641.867390485,41.32,-6.8584e-08,-2.7015e-08,0.0,4.75,641.867390582315,641.867390662305,DOWN,796.55677,LOWER_HALF,0,641.867390829012,1.62882e-07,0.25,DOWN,48,52,Neutral,Doji,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,83.50666666666666,1,0.0522,5,4,-3.895e-09,-5.453e-09,-0.8715,-1.2047,-4.17e-10,-4.7548,0.107361,-1.5161e-08,-2.7623e-08,0.966233,11,0.8943,-2.0,1783055700,641.867390575,9e-08,1
1783055655,641.867390635,48.23,-6.1454e-08,-1.5908e-08,17.13,5.71,641.867390592852,641.867390659822,DOWN,788.355811,LOWER_HALF,0,641.867390803571,1.63747e-07,0.26,DOWN,48,52,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,68.83666666666666,1,0.0502,5,4,2.3369e-08,1.9474e-08,6.909,6.0375,1.1106e-08,11.4193,0.395261,6.566e-09,-3.867e-09,0.970657,13,1.0569,0.0,1783055700,641.867390575,-6e-08,0
1783055660,641.86739058,46.09,-5.9556e-08,-1.1208e-08,28.95,15.36,641.867390590282,641.867390652566,DOWN,799.089216,LOWER_HALF,0,641.867390779657,1.59551e-07,0.25,DOWN,48,52,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,59.03666666666666,1,0.0473,5,4,-8.569e-09,1.4801e-08,-2.1429,4.7661,4.701e-09,13.587,0.304059,-1.602e-09,-1.1305e-08,0.95291,12,0.9756,0.0,1783055700,641.867390575,-1e-08,0
1783055665,641.867390355,38.54,-7.5338e-08,-2.1592e-08,28.95,25.01,641.867390543225,641.867390625514,DOWN,889.725555,BELOW_LOWER,0,641.867390757177,1.64226e-07,0.26,DOWN,46,54,Neutral,Neutral,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,59.03666666666666,1,0.0473,5,4,-3.5054e-08,-4.3623e-08,-7.5447,-9.6876,-1.0385e-08,3.9387,-0.03013,-2.9325e-08,-4.2145e-08,0.974105,12,0.9836,-2.0,1783055700,641.867390575,2.2e-07,1
1783055670,641.867390535,46.14,-7.2486e-08,-1.4992e-08,35.98,31.29,641.86739054158,641.867390617286,DOWN,857.541636,LOWER_HALF,0,641.867390725003,1.66424e-07,0.26,DOWN,47,53,Neutral,Neutral,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,68.14,1,0.0462,5,4,2.8043e-08,-7.011e-09,7.5958,0.0511,6.6e-09,4.6888,0.30606,-1.025e-09,-1.282e-08,0.984146,11,0.9091,1.0,1783055760,641.86739059,5e-08,1
1783055675,641.867390455,43.56,-7.5807e-08,-1.465e-08,40.13,35.02,641.867390524264,641.867390602532,DOWN,887.547347,LOWER_HALF,0,641.867390695403,1.65965e-07,0.26,DOWN,47,53,Neutral,Neutral,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,65.87666666666667,1,0.0464,5,4,-1.2464e-08,1.558e-08,-2.5772,5.0186,3.42e-10,5.1098,0.194569,-1.0791e-08,-2.2985e-08,0.98242,13,1.0744,0.0,1783055760,641.86739059,1.4e-07,1
1783055680,641.867390565,47.87,-6.877e-08,-6.091e-09,72.23,49.44,641.867390532411,641.86739059912,DOWN,882.693581,LOWER_HALF,0,641.867390668171,1.65539e-07,0.26,UP,47,53,Neutral,Neutral,-0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,14.236666666666666,1,0.0471,5,4,1.7138e-08,4.674e-09,4.3112,1.734,8.56e-09,22.7841,0.400277,5.077e-09,-5.316e-09,0.980924,11,0.9167,0.0,1783055760,641.86739059,2e-08,1
1783055685,641.86739068,52.0,-5.3299e-08,7.504e-09,81.4,64.58,641.867390561929,641.867390606473,DOWN,790.451128,UPPER_HALF,0,641.867390355,1.66572e-07,0.26,UP,47,53,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,1.6466666666666665,1,0.0463,5,4,1.7916e-08,3.5054e-08,4.128,8.4392,1.3595e-08,16.8148,0.637475,1.8395e-08,1.1455e-08,0.985764,12,1.0,0.0,1783055760,641.86739059,-9e-08,0
1783055690,641.867390675,51.81,-4.097e-08,1.5867e-08,98.29,83.97,641.867390584544,641.867390612703,DOWN,789.623274,UPPER_HALF,0,641.867390362,1.61103e-07,0.25,UP,47,53,Neutral,Shooting_Star,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,put,1.0366666666666668,1,0.0437,5,4,-7.79e-10,1.7137e-08,-0.1921,3.9359,8.363e-09,14.3192,0.628247,1.4093e-08,9.706e-09,0.962388,11,0.9244,0.0,1783055760,641.86739059,-9e-08,0
1783055695,641.867390615,49.45,-3.563e-08,1.6966e-08,93.2,90.96,641.867390590635,641.867390612912,DOWN,644.26818,UPPER_HALF,1,641.86739037812,1.59238e-07,0.25,DOWN,47,53,Neutral,Neutral,0.0,0.0,DÜŞÜŞ,YATAY_PIYASA,0.0,1,call,2.0166666666666666,1,0.044,5,4,-9.348e-09,-1.0127e-08,-2.3609,-2.553,1.099e-09,2.2363,0.550177,3.796e-09,3.25e-10,0.954957,12,1.0169,0.0,1783055760,641.86739059,-2e-08,0
